,suburb,propert_desc,address,price,property_details,property_features,image
247,Modderfontein,3 Bed Apartment in Modderfontein,,R 1 750 000,"['Listing number\nT4796909', 'Property type\nApartment', 'Floor size\n99 m²', 'Rates and taxes\nR 1 061', 'Levies\nR 2 687']","['Bedrooms\n3', 'Bathrooms\n2', 'Lounges\n1']",https://helium.privateproperty.co.za/live-za-images/property/1469/35/10671469/images/property-10671469-77785088_sd.jpg
248,Modderfontein,3 Bed Apartment in Modderfontein,,R 1 750 000,"['Listing number\nT4796850', 'Property type\nApartment', 'Erf size\n7 406 m²', 'Floor size\n107 m²', 'Rates and taxes\nR 1 061', 'Levies\nR 2 687']","['Bedrooms\n3', 'Bathrooms\n2', 'En-suite\n1', 'Lounges\n1', 'Dining Areas\n1', 'Covered Parkings\n2']",https://helium.privateproperty.co.za/live-za-images/property/1357/35/10671357/images/property-10671357-75780551_dhd.jpg
249,Modderfontein,3 Bed Apartment in Modderfontein,,R 1 750 000,"['Listing number\nT4795120', 'Property type\nApartment', 'Floor size\n107 m²', 'Rates and taxes\nR 985', 'Levies\nR 2 558']","['Bedrooms\n3', 'Bathrooms\n2', 'Lounges\n1', 'Dining Areas\n1', 'Covered Parkings\n2']",https://helium.privateproperty.co.za/live-za-images/property/502/34/10668502/images/property-10668502-68365274_dhd.jpg
250,Modderfontein,3 Bed Apartment in Modderfontein,,R 1 750 000,"['Listing number\nT4792123', 'Property type\nApartment', 'Floor size\n99 m²', 'Rates and taxes\nR 1 061', 'Levies\nR 2 687']","['Bedrooms\n3', 'Bathrooms\n2']",https://helium.privateproperty.co.za/live-za-images/property/1370/31/10663370/images/property-10663370-8113777_sd.jpg
251,Modderfontein,3 Bed Apartment in Modderfontein,,R 1 750 000,"['Listing number\nT4746117', 'Property type\nApartment', 'Floor size\n104 m²', 'Rates and taxes\nR 1 204', 'Levies\nR 3 217']","['Bedrooms\n3', 'Bathrooms\n2', 'Lounges\n1', 'Dining Areas\n1']",https://helium.privateproperty.co.za/live-za-images/property/1405/42/10585405/images/property-10585405-74570705_dhd.jpg
252,Modderfontein,3 Bed Apartment in Modderfontein,,R 1 800 000,"['Listing number\nT4746302', 'Property type\nApartment', 'Floor size\n104 m²', 'Rates and taxes\nR 1 204', 'Levies\nR 3 217']","['Bedrooms\n3', 'Bathrooms\n2', 'En-suite\n1', 'Lounges\n1', 'Open Parkings\n2']",https://helium.privateproperty.co.za/live-za-images/property/1803/42/10585803/images/property-10585803-49965048_dhd.jpg
253,Modderfontein,3 Bed Townhouse in Modderfontein,,R 1 850 000,"['Listing number\nT4605825', 'Property type\nTownhouse', 'Floor size\n104 m²', 'Rates and taxes\nR 1 375', 'Levies\nR 3 055']","['Bedrooms\n3', 'Bathrooms\n2', 'Covered Parkings\n2']",https://helium.privateproperty.co.za/live-za-images/property/156/24/10348156/images/property-10348156-81315956_dhd.jpg
254,Modderfontein,3 Bed House in Modderfontein,,R 1 950 000,"['Listing number\nT4732759', 'Property type\nHouse', 'Erf size\n392 m²', 'Rates and taxes\nR 1 350', 'Levies\nR 1 645']","['Bedrooms\n3', 'Bathrooms\n1', 'Lounges\n1', 'Dining Areas\n1', 'Covered Parkings\n2']",https://helium.privateproperty.co.za/live-za-images/property/115/31/10562115/images/property-10562115-11447386_dhd.jpg
255,Modderfontein,3 Bed Cluster in Modderfontein,,R 1 999 000,"['Listing number\nT4606214', 'Property type\nCluster', 'Floor size\n104 m²', 'Rates and taxes\nR 1 200', 'Levies\nR 3 077']","['Bedrooms\n3', 'Bathrooms\n2', 'En-suite\n1', 'Lounges\n1', 'Dining Areas\n1', 'Covered Parkings\n2']",https://helium.privateproperty.co.za/live-za-images/property/822/24/10348822/images/property-10348822-95700132_dhd.jpg
256,Modderfontein,3 Bed Apartment in Modderfontein,,R 2 120 000,"['Listing number\nT4662916', 'Property type\nApartment', 'Floor size\n104 m²', 'Rates and taxes\nR 1 500', 'Levies\nR 3 100']","['Bedrooms\n3', 'Bathrooms\n2', 'En-suite\n1', 'Lounges\n1', 'Dining Areas\n1', 'Covered Parkings\n2']",https://helium.privateproperty.co.za/live-za-images/property/1500/21/10443500/images/property-10443500-53978354_dhd.jpg
257,Modderfontein,3 Bed Townhouse in Modderfontein,,R 2 250 000,"['Listing number\nT4547950', 'Property type\nTownhouse', 'Floor size\n140 m²', 'Levies\nR 3 700']","['Bedrooms\n3', 'Bathrooms\n2', 'Garages\n1']",https://helium.privateproperty.co.za/live-za-images/property/1096/27/10255096/images/property-10255096-95934688_sd.jpg
258,Modderfontein,2 Bed Townhouse in Modderfontein,,R 2 300 000,"['Listing number\nT4738386', 'Property type\nTownhouse', 'Floor size\n137 m²', 'Levies\nR 3 170']","['Bedrooms\n2', 'Bathrooms\n2', 'Garages\n2', 'Covered Parkings\n1']",https://helium.privateproperty.co.za/live-za-images/property/1831/35/10571831/images/property-10571831-83927947_sd.jpg
259,Modderfontein,3 Bed House in Modderfontein,,R 2 398 999,"['Listing number\nT4173906', 'Property type\nHouse', 'Erf size\n976 m²', 'Floor size\n237 m²', 'Rates and taxes\nR 1 930', 'Levies\nR 1 410']","['Bedrooms\n3', 'Bathrooms\n1', 'Lounges\n1', 'Garages\n1']",https://helium.privateproperty.co.za/live-za-images/property/708/42/9584708/images/property-9584708-70507831_sd.jpg
260,Modderfontein,3 Bed House in Modderfontein,,R 2 599 000,"['Listing number\nT4778128', 'Property type\nHouse', 'Floor size\n156 m²', 'Rates and taxes\nR 1 870', 'Levies\nR 4 095']","['Bedrooms\n3', 'Bathrooms\n2', 'Lounges\n1', 'Garages\n1']",https://helium.privateproperty.co.za/live-za-images/property/1850/19/10639850/images/property-10639850-89232138_sd.jpg
261,Modderfontein,3 Bed Simplex in Modderfontein,,R 2 599 000,"['Listing number\nT4777295', 'Property type\nSimplex', 'Floor size\n156 m²', 'Rates and taxes\nR 1 870', 'Levies\nR 4 096']","['Bedrooms\n3', 'Bathrooms\n2', 'En-suite\n1', 'Lounges\n1', 'Dining Areas\n1', 'Garages\n1']",https://helium.privateproperty.co.za/live-za-images/property/481/19/10638481/images/property-10638481-45818013_sd.jpg
262,Modderfontein,3 Bed House in Modderfontein,,R 2 990 000,"['Listing number\nT4775854', 'Property type\nHouse', 'Erf size\n927 m²', 'Floor size\n218 m²', 'Rates and taxes\nR 3 200', 'Levies\nR 1 800']","['Bedrooms\n3', 'Bathrooms\n2', 'En-suite\n1', 'Lounges\n1', 'Dining Areas\n1', 'Garages\n1', 'Open Parkings\n2']",https://helium.privateproperty.co.za/live-za-images/property/1942/17/10635942/images/property-10635942-14876439_sd.jpg
263,Modderfontein,3 Bed House in Modderfontein,,R 2 990 000,"['Listing number\nT4753394', 'Property type\nHouse', 'Erf size\n429 m²', 'Floor size\n161 m²', 'Rates and taxes\nR 1 665', 'Levies\nR 1 920']","['Bedrooms\n3', 'Bathrooms\n3', 'Garages\n1', 'Open Parkings\n2']",https://helium.privateproperty.co.za/live-za-images/property/1766/48/10597766/images/property-10597766-12773788_sd.jpg
264,Modderfontein,3 Bed House in Modderfontein,,R 3 850 000,"['Listing number\nT4781424', 'Property type\nHouse', 'Erf size\n1 108 m²', 'Floor size\n388 m²', 'Rates and taxes\nR 4 486', 'Levies\nR 1 495']","['Bedrooms\n3', 'Bathrooms\n2', 'En-suite\n1', 'Lounges\n1', 'Dining Areas\n1', 'Garages\n3', 'Open Parkings\n3']",https://helium.privateproperty.co.za/live-za-images/property/1253/22/10645253/images/property-10645253-7327440_sd.jpg
265,Modderfontein,3 Bed House in Modderfontein,,R 4 699 900,"['Listing number\nT4752379', 'Property type\nHouse', 'Erf size\n813 m²', 'Floor size\n358 m²', 'Rates and taxes\nR 3 054', 'Levies\nR 1 495']","['Bedrooms\n3', 'Bathrooms\n3.5', 'Lounges\n2', 'Dining Areas\n1', 'Garages\n2']",https://helium.privateproperty.co.za/live-za-images/property/72/48/10596072/images/property-10596072-55078725_sd.jpg
266,Modderfontein,1 Bed Apartment in Modderfontein,,R 640 000,"['Listing number\nT4742852', 'Property type\nApartment', 'Rates and taxes\nR 540', 'Levies\nR 1 632']","['Bedrooms\n1', 'Bathrooms\n1', 'Lounges\n1', 'Dining Areas\n1', 'Covered Parkings\n1']",https://helium.privateproperty.co.za/live-za-images/property/1559/39/10579559/images/property-10579559-55919776_dhd.jpg
267,Modderfontein,1 Bed Apartment in Modderfontein,,R 849 000,"['Listing number\nT4605867', 'Property type\nApartment', 'Rates and taxes\nR 550', 'Levies\nR 1 450']","['Bedrooms\n1', 'Bathrooms\n1', 'Covered Parkings\n1']",https://helium.privateproperty.co.za/live-za-images/property/218/24/10348218/images/property-10348218-44365082_dhd.jpg
268,Modderfontein,1 Bed Apartment in Modderfontein,469 Westlield Road,R 875 000,"['Listing number\nT4764805', 'Property type\nApartment', 'Floor size\n67 m²', 'Rates and taxes\nR 865', 'Levies\nR 1 970']","['Bedrooms\n1', 'Bathrooms\n1', 'En-suite\n10', 'Lounges\n1', 'Open Parkings\n1']",https://helium.privateproperty.co.za/live-za-images/property/1146/8/10617146/images/property-10617146-29645962_sd.jpg
269,Modderfontein,1 Bed Apartment in Modderfontein,,R 900 000,"['Listing number\nT4614400', 'Property type\nApartment', 'Rates and taxes\nR 550', 'Levies\nR 1 450']","['Bedrooms\n1', 'Bathrooms\n1', 'Lounges\n1', 'Open Parkings\n1']",https://helium.privateproperty.co.za/live-za-images/property/1851/30/10361851/images/property-10361851-1873801_sd.jpg
270,Modderfontein,2 Bed Apartment in Greenstone Gate,,R 970 000,"['Listing number\nT4733594', 'Property type\nApartment', 'Floor size\n89 m²', 'Rates and taxes\nR 900', 'Levies\nR 2 100']","['Bedrooms\n2', 'Bathrooms\n2', 'Lounges\n1', 'Dining Areas\n1']",https://helium.privateproperty.co.za/live-za-images/property/1509/31/10563509/images/property-10563509-25979809_sd.jpg
271,Modderfontein,2 Bed Townhouse in Modderfontein,,R 980 000,"['Listing number\nT4782791', 'Property type\nTownhouse', 'Rates and taxes\nR 816', 'Levies\nR 2 590']","['Bedrooms\n2', 'Bathrooms\n2', 'Lounges\n2', 'Covered Parkings\n1']",https://helium.privateproperty.co.za/live-za-images/property/1604/23/10647604/images/property-10647604-58724956_sd.jpg
272,Modderfontein,2 Bed Townhouse in Modderfontein,,R 1 250 000,"['Listing number\nT4770732', 'Property type\nTownhouse', 'Floor size\n92 m²']","['Bedrooms\n2', 'Bathrooms\n2', 'Lounges\n1', 'Dining Areas\n1', 'Covered Parkings\n2']",https://helium.privateproperty.co.za/live-za-images/property/870/13/10626870/images/property-10626870-94542140_dhd.jpg
273,Modderfontein,2 Bed Apartment in Modderfontein,,R 1 250 000,"['Listing number\nT4624832', 'Property type\nApartment', 'Rates and taxes\nR 2 393', 'Levies\nR 600']","['Bedrooms\n2', 'Bathrooms\n2', 'Lounges\n1', 'Dining Areas\n1', 'Covered Parkings\n2']",https://helium.privateproperty.co.za/live-za-images/property/1332/39/10379332/images/property-10379332-54747362_dhd.jpg
274,Modderfontein,2 Bed Apartment in Modderfontein,,R 1 299 000,"['Listing number\nT4793059', 'Property type\nApartment', 'Rates and taxes\nR 2 000', 'Levies\nR 1 000']","['Bedrooms\n2', 'Bathrooms\n2', 'En-suite\n1', 'Lounges\n1', 'Dining Areas\n1']",https://helium.privateproperty.co.za/live-za-images/property/926/32/10664926/images/property-10664926-38891327_sd.jpg
275,Modderfontein,3 Bed Apartment in Modderfontein,,R 1 300 000,"['Listing number\nT4785560', 'Property type\nApartment', 'Floor size\n109 m²']","['Bedrooms\n3', 'Bathrooms\n2', 'Lounges\n1', 'Dining Areas\n1', 'Covered Parkings\n2']",https://helium.privateproperty.co.za/live-za-images/property/289/26/10652289/images/property-10652289-54001600_dhd.jpg
276,Modderfontein,3 Bed Townhouse in Modderfontein,"464 Westlake Eco-Estate, 43 Westfield Road",R 1 350 000,"['Listing number\nT3648346', 'Property type\nTownhouse']","['Bedrooms\n3', 'Bathrooms\n2', 'Covered Parkings\n2']",https://helium.privateproperty.co.za/live-za-images/property/680/30/8560680/images/property-8560680-15118559_sd.jpg
277,Modderfontein,2 Bed Apartment in Modderfontein,,R 1 450 000,"['Listing number\nT4755677', 'Property type\nApartment', 'Floor size\n63 m²']","['Bedrooms\n2', 'Bathrooms\n1', 'Lounges\n1', 'Open Parkings\n1']",https://helium.privateproperty.co.za/live-za-images/property/1879/0/10601879/images/property-10601879-40166957_dhd.jpg
278,Modderfontein,3 Bed Townhouse in Greenstone Gate,,R 1 480 000,"['Listing number\nT4660647', 'Property type\nTownhouse', 'Floor size\n97 m²', 'Rates and taxes\nR 890', 'Levies\nR 2 486']","['Bedrooms\n3', 'Bathrooms\n2', 'En-suite\n1', 'Lounges\n1', 'Covered Parkings\n1']",https://helium.privateproperty.co.za/live-za-images/property/1429/19/10439429/images/property-10439429-24079788_sd.jpg
279,Modderfontein,3 Bed Townhouse in Modderfontein,,R 1 490 000,"['Listing number\nT4619969', 'Property type\nTownhouse', 'Floor size\n91 m²']","['Bedrooms\n3', 'Bathrooms\n2', 'Lounges\n1', 'Dining Areas\n1']",https://helium.privateproperty.co.za/live-za-images/property/818/35/10370818/images/property-10370818-59558624_dhd.jpg
280,Modderfontein,3 Bed Apartment in Modderfontein,,R 1 499 000,"['Listing number\nT4744065', 'Property type\nApartment', 'Rates and taxes\nR 925', 'Levies\nR 2 615']","['Bedrooms\n3', 'Bathrooms\n2', 'En-suite\n1', 'Lounges\n1', 'Dining Areas\n1', 'Covered Parkings\n2']",https://helium.privateproperty.co.za/live-za-images/property/1628/40/10581628/images/property-10581628-45568926_sd.jpg
281,Modderfontein,3 Bed Townhouse in Modderfontein,,R 1 499 000,"['Listing number\nT4707058', 'Property type\nTownhouse', 'Erf size\n104 m²']","['Bedrooms\n3', 'Bathrooms\n2', 'Open Parkings\n2']",https://helium.privateproperty.co.za/live-za-images/property/1886/8/10517886/images/property-10517886-34586212_sd.jpg
282,Modderfontein,3 Bed Apartment in Modderfontein,,R 1 705 000,"['Listing number\nT4767379', 'Property type\nApartment', 'Rates and taxes\nR 1 200', 'Levies\nR 3 200']","['Bedrooms\n3', 'Bathrooms\n2', 'Covered Parkings\n2']",https://helium.privateproperty.co.za/live-za-images/property/1345/10/10621345/images/property-10621345-81256992_sd.jpg
283,Modderfontein,3 Bed Townhouse in Modderfontein,,R 1 750 000,"['Listing number\nT4792856', 'Property type\nTownhouse', 'Erf size\n104 m²']","['Bedrooms\n3', 'Bathrooms\n2', 'Lounges\n1', 'Open Parkings\n2']",https://helium.privateproperty.co.za/live-za-images/property/635/32/10664635/images/property-10664635-4069344_dhd.jpg
284,Modderfontein,3 Bed Townhouse in Modderfontein,,R 1 750 000,"['Listing number\nT4785787', 'Property type\nTownhouse', 'Floor size\n104 m²', 'Rates and taxes\nR 820', 'Levies\nR 3 055']","['Bedrooms\n3', 'Bathrooms\n2', 'En-suite\n1', 'Lounges\n1', 'Dining Areas\n1', 'Covered Parkings\n2']",https://helium.privateproperty.co.za/live-za-images/property/678/26/10652678/images/property-10652678-61317125_sd.jpg
285,Modderfontein,2 Bed House in Modderfontein,,R 2 500 000,"['Listing number\nT4687689', 'Property type\nHouse', 'Floor size\n134 m²']","['Bedrooms\n2', 'Bathrooms\n2', 'Lounges\n1', 'Dining Areas\n1', 'Garages\n1']",https://helium.privateproperty.co.za/live-za-images/property/609/42/10484609/images/property-10484609-35851635_dhd.jpg
286,Modderfontein,3 Bed Simplex in Modderfontein,,R 2 599 000,"['Listing number\nT4768902', 'Property type\nSimplex', 'Floor size\n156 m²', 'Rates and taxes\nR 1 870', 'Levies\nR 4 096']","['Bedrooms\n3', 'Bathrooms\n2', 'En-suite\n1', 'Lounges\n1', 'Garages\n1']",https://helium.privateproperty.co.za/live-za-images/property/1988/11/10623988/images/property-10623988-1868249_sd.jpg
287,Modderfontein,1 Bed Apartment in Modderfontein,,R 675 000,"['Listing number\nT4793930', 'Property type\nApartment', 'Rates and taxes\nR 380', 'Levies\nR 650']","['Bedrooms\n1', 'Bathrooms\n1', 'Lounges\n1']",https://helium.privateproperty.co.za/live-za-images/property/401/33/10666401/images/property-10666401-62390409_sd.jpg
288,Modderfontein,1 Bed Apartment in Modderfontein,,R 849 000,"['Listing number\nT4605812', 'Property type\nApartment', 'Rates and taxes\nR 650', 'Levies\nR 1 700']","['Bedrooms\n1', 'Bathrooms\n1', 'Covered Parkings\n1']",https://helium.privateproperty.co.za/live-za-images/property/135/24/10348135/images/property-10348135-84302298_dhd.jpg
289,Modderfontein,2 Bed Apartment in Greenstone Gate,,R 950 000,"['Listing number\nT4774876', 'Property type\nApartment', 'Rates and taxes\nR 1 400', 'Levies\nR 2 000']","['Bedrooms\n2', 'Bathrooms\n2', 'Lounges\n1']",https://helium.privateproperty.co.za/live-za-images/property/178/17/10634178/images/property-10634178-63421041_sd.jpg
290,Modderfontein,2 Bed Apartment in Modderfontein,,R 1 200 000,"['Listing number\nT4419099', 'Property type\nApartment']","['Bedrooms\n2', 'Bathrooms\n2', 'En-suite\n1', 'Lounges\n1', 'Dining Areas\n1', 'Covered Parkings\n2']",https://helium.privateproperty.co.za/live-za-images/property/410/21/10042410/images/property-10042410-22578117_sd.jpg
291,Modderfontein,2 Bed Apartment in Modderfontein,,R 1 249 000,"['Listing number\nT4399686', 'Property type\nApartment']","['Bedrooms\n2', 'Bathrooms\n2', 'En-suite\n1', 'Lounges\n1', 'Dining Areas\n1', 'Covered Parkings\n2']",https://helium.privateproperty.co.za/live-za-images/property/1527/4/10009527/images/property-10009527-31638613_sd.jpg
292,Modderfontein,3 Bed Townhouse in Modderfontein,,R 1 470 000,"['Listing number\nT4692288', 'Property type\nTownhouse']","['Bedrooms\n3', 'Bathrooms\n2', 'Covered Parkings\n1']",https://helium.privateproperty.co.za/live-za-images/property/206/46/10492206/images/property-10492206-71339069_sd.jpg
293,Modderfontein,3 Bed Apartment in Modderfontein,,R 1 490 000,"['Listing number\nT4432335', 'Property type\nApartment']","['Bedrooms\n3', 'Bathrooms\n2', 'En-suite\n1', 'Lounges\n1', 'Dining Areas\n1', 'Garages\n2']",https://helium.privateproperty.co.za/live-za-images/property/488/32/10064488/images/property-10064488-61438326_sd.jpg
294,Modderfontein,3 Bed Apartment in Modderfontein,,R 1 580 000,"['Listing number\nT4385184', 'Property type\nApartment']","['Bedrooms\n3', 'Bathrooms\n2', 'Lounges\n2']",https://helium.privateproperty.co.za/live-za-images/property/332/41/9982332/images/property-9982332-54107880_sd.jpg
295,Modderfontein,1 Bed Townhouse in Modderfontein,,R 695 000,"['Listing number\nT4581669', 'Property type\nTownhouse', 'Floor size\n41 m²', 'Rates and taxes\nR 550', 'Levies\nR 1 450']","['Bedrooms\n1', 'Bathrooms\n1', 'En-suite\n1', 'Lounges\n1', 'Dining Areas\n1', 'Covered Parkings\n1']",https://helium.privateproperty.co.za/live-za-images/property/568/4/10308568/images/property-10308568-46568429_sd.jpg
296,Modderfontein,1 Bed Apartment in Modderfontein,,R 740 000,"['Listing number\nT4737530', 'Property type\nApartment', 'Floor size\n42 m²', 'Rates and taxes\nR 507', 'Levies\nR 720']","['Bedrooms\n1', 'Bathrooms\n1', 'Lounges\n1', 'Dining Areas\n1', 'Covered Parkings\n1']",https://helium.privateproperty.co.za/live-za-images/property/355/35/10570355/images/property-10570355-56810790_sd.jpg
297,Modderfontein,1 Bed Apartment in Modderfontein,,R 750 000,"['Listing number\nT4525918', 'Property type\nApartment', 'Erf size\n52 m²', 'Floor size\n52 m²', 'Rates and taxes\nR 462', 'Levies\nR 2 064']","['Bedrooms\n1', 'Bathrooms\n1', 'En-suite\n1', 'Lounges\n1', 'Covered Parkings\n1', 'Storeys\n1']",https://helium.privateproperty.co.za/live-za-images/property/573/10/10220573/images/property-10220573-33217442_dhd.jpg
298,Modderfontein,1 Bed Townhouse in Modderfontein,,R 849 000,"['Listing number\nT4468342', 'Property type\nTownhouse', 'Floor size\n48 m²', 'Rates and taxes\nR 550', 'Levies\nR 1 450']","['Bedrooms\n1', 'Bathrooms\n1', 'En-suite\n1', 'Lounges\n1', 'Dining Areas\n1', 'Covered Parkings\n1']",https://helium.privateproperty.co.za/live-za-images/property/1863/13/10127863/images/property-10127863-16183693_sd.jpg
299,Modderfontein,1 Bed Apartment in Modderfontein,,R 875 000,"['Listing number\nT4773912', 'Property type\nApartment', 'Floor size\n67 m²', 'Rates and taxes\nR 865', 'Levies\nR 1 970']","['Bedrooms\n1', 'Bathrooms\n1', 'En-suite\n1', 'Lounges\n1', 'Dining Areas\n1', 'Garages\n1']",https://helium.privateproperty.co.za/live-za-images/property/470/16/10632470/images/property-10632470-76266839_sd.jpg
300,Modderfontein,1 Bed Apartment in Modderfontein,,R 900 000,"['Listing number\nT4387416', 'Property type\nApartment', 'Floor size\n44 m²', 'Rates and taxes\nR 545', 'Levies\nR 801']","['Bedrooms\n1', 'Bathrooms\n1', 'Lounges\n1', 'Dining Areas\n1', 'Covered Parkings\n1']",https://helium.privateproperty.co.za/live-za-images/property/712/43/9986712/images/property-9986712-17132772_dhd.jpg
301,Modderfontein,1 Bed Apartment in Modderfontein,,R 900 000,"['Listing number\nT4387418', 'Property type\nApartment', 'Floor size\n44 m²', 'Rates and taxes\nR 545', 'Levies\nR 801']","['Bedrooms\n1', 'Bathrooms\n1', 'Lounges\n1', 'Dining Areas\n1', 'Covered Parkings\n1']",https://helium.privateproperty.co.za/live-za-images/property/713/43/9986713/images/property-9986713-56323106_dhd.jpg
302,Modderfontein,2 Bed Apartment in Modderfontein,,R 1 229 000,"['Listing number\nT4615818', 'Property type\nApartment', 'Floor size\n76 m²', 'Rates and taxes\nR 959', 'Levies\nR 2 406']","['Bedrooms\n2', 'Bathrooms\n2', 'En-suite\n1', 'Lounges\n1', 'Open Parkings\n2']",https://helium.privateproperty.co.za/live-za-images/property/28/32/10364028/images/property-10364028-26020742_dhd.jpg
303,Modderfontein,2 Bed Apartment in Modderfontein,,R 1 299 000,"['Listing number\nT4599872', 'Property type\nApartment', 'Floor size\n106 m²', 'Rates and taxes\nR 1 388', 'Levies\nR 2 465']","['Bedrooms\n2', 'Bathrooms\n2', 'En-suite\n1', 'Lounges\n1', 'Open Parkings\n2']",https://helium.privateproperty.co.za/live-za-images/property/638/19/10338638/images/property-10338638-86462078_dhd.jpg
304,Modderfontein,3 Bed Apartment in Modderfontein,,R 1 300 000,"['Listing number\nT4786340', 'Property type\nApartment', 'Floor size\n103 m²', 'Levies\nR 2 558']","['Bedrooms\n3', 'Bathrooms\n2']",https://helium.privateproperty.co.za/live-za-images/property/1694/26/10653694/images/property-10653694-80811171_sd.jpg
305,Modderfontein,3 Bed Apartment in Greenstone Gate,,R 1 349 900,"['Listing number\nT4794151', 'Property type\nApartment', 'Floor size\n101 m²', 'Rates and taxes\nR 1 146']","['Bedrooms\n3', 'Bathrooms\n2']",https://helium.privateproperty.co.za/live-za-images/property/769/33/10666769/images/property-10666769-80413741_dhd.jpg
306,Modderfontein,3 Bed Apartment in Modderfontein,,R 1 450 000,"['Listing number\nT4482430', 'Property type\nApartment', 'Erf size\n75 m²', 'Floor size\n75 m²', 'Rates and taxes\nR 600', 'Levies\nR 1 774']","['Bedrooms\n3', 'Bathrooms\n2', 'En-suite\n1', 'Lounges\n1', 'Open Parkings\n1', 'Covered Parkings\n2']",https://helium.privateproperty.co.za/live-za-images/property/1572/25/10151572/images/property-10151572-44026065_sd.jpg
307,Modderfontein,3 Bed Townhouse in Modderfontein,,R 1 650 000,"['Listing number\nT4484958', 'Property type\nTownhouse', 'Floor size\n104 m²', 'Rates and taxes\nR 1 028', 'Levies\nR 2 615']","['Bedrooms\n3', 'Bathrooms\n2', 'Lounges\n1', 'Covered Parkings\n2']",https://helium.privateproperty.co.za/live-za-images/property/1606/27/10155606/images/property-10155606-24892373_sd.jpg
308,Modderfontein,1 Bed Apartment in Modderfontein,,R 970 000,"['Listing number\nT4514266', 'Property type\nApartment']","['Bedrooms\n1', 'Bathrooms\n1']",https://helium.privateproperty.co.za/live-za-images/property/221/1/10202221/images/property-10202221-24005106_sd.jpg
